,Open,High,Low,Close,Adj Close,Volume
2022-05-06 04:00:00+00:00,36429.22265625,36461.609375,36355.3984375,36392.46484375,36392.46484375,253181952
2022-05-06 05:00:00+00:00,36397.171875,36495.6640625,36397.171875,36491.84375,36491.84375,130404352
2022-05-06 06:00:00+00:00,36494.05078125,36533.8359375,36431.7734375,36431.7734375,36431.7734375,0
2022-05-06 07:00:00+00:00,36432.87890625,36446.97265625,35962.84765625,36373.41796875,36373.41796875,1689456640
2022-05-06 08:00:00+00:00,36370.44140625,36401.6484375,36234.80078125,36265.5859375,36265.5859375,793931776
2022-05-06 09:00:00+00:00,36258.83203125,36391.88671875,36203.56640625,36391.88671875,36391.88671875,401027072
2022-05-06 10:00:00+00:00,36393.671875,36393.671875,35928.79296875,35928.79296875,35928.79296875,221241344
2022-05-06 11:00:00+00:00,35937.2734375,36030.6796875,35717.19921875,35849.22265625,35849.22265625,1464918016
2022-05-06 12:00:00+00:00,35852.01171875,36264.046875,35758.55859375,35890.48046875,35890.48046875,1982816256
2022-05-06 13:00:00+00:00,35899.234375,36008.0625,35482.1328125,35673.21484375,35673.21484375,2352537600
2022-05-06 14:00:00+00:00,35685.0390625,36098.65625,35685.0390625,36098.65625,36098.65625,747171840
2022-05-06 15:00:00+00:00,36138.08203125,36357.75,36014.9609375,36048.84375,36048.84375,0
2022-05-06 16:00:00+00:00,36035.3984375,36212.84375,35996.01171875,36212.84375,36212.84375,0
2022-05-06 17:00:00+00:00,36215.64453125,36216.953125,35928.6171875,35940.65234375,35940.65234375,0
2022-05-06 18:00:00+00:00,35941.8984375,36055.57421875,35893.8125,36030.67578125,36030.67578125,0
2022-05-06 19:00:00+00:00,35987.4453125,36133.93359375,35897.0859375,36008.78515625,36008.78515625,0
2022-05-06 20:00:00+00:00,36013.05859375,36101.62890625,35899.015625,36098.34765625,36098.34765625,0
2022-05-06 21:00:00+00:00,36087.56640625,36094.84375,35948.96484375,35983.3125,35983.3125,0
2022-05-06 22:00:00+00:00,35983.90234375,36048.5859375,35930.84375,36044.484375,36044.484375,0
2022-05-06 23:00:00+00:00,36044.9921875,36114.47265625,36027.859375,36050.4609375,36050.4609375,0
2022-05-07 00:00:00+00:00,36042.50390625,36056.36328125,35979.4609375,36015.5390625,36015.5390625,0
2022-05-07 01:00:00+00:00,36016.93359375,36048.79296875,35958.25390625,36021.14453125,36021.14453125,0
2022-05-07 02:00:00+00:00,36021.0625,36027.12109375,35959.7578125,35970.6171875,35970.6171875,0
2022-05-07 03:00:00+00:00,35968.3984375,35968.3984375,35835.625,35860.29296875,35860.29296875,0
2022-05-07 04:00:00+00:00,35863.5234375,35868.5390625,35785.62890625,35797.3828125,35797.3828125,0
2022-05-07 05:00:00+00:00,35798.24609375,35894.296875,35776.6015625,35883.5703125,35883.5703125,25694208
2022-05-07 06:00:00+00:00,35889.6328125,35915.203125,35811.60546875,35826.3515625,35826.3515625,0
2022-05-07 07:00:00+00:00,35830.97265625,35945.77734375,35816.28125,35940.07421875,35940.07421875,0
2022-05-07 08:00:00+00:00,35934.91015625,36041.7109375,35909.18359375,36034.359375,36034.359375,0
2022-05-07 09:00:00+00:00,36027.42578125,36040.59375,35987.19921875,36005.4375,36005.4375,0
2022-05-07 10:00:00+00:00,35999.8359375,36096.94921875,35978.8203125,36058.57421875,36058.57421875,0
2022-05-07 11:00:00+00:00,36095.08984375,36129.92578125,36045.9375,36049.04296875,36049.04296875,0
2022-05-07 12:00:00+00:00,36057.1484375,36057.1484375,35989.609375,36017.60546875,36017.60546875,0
2022-05-07 13:00:00+00:00,36021.9765625,36040.40625,35911.04296875,35913.1796875,35913.1796875,0
2022-05-07 14:00:00+00:00,35917.7734375,35986.69140625,35904.25390625,35985.32421875,35985.32421875,0
2022-05-07 15:00:00+00:00,35985.3359375,36040.3828125,35966.24609375,35971.25,35971.25,0
2022-05-07 16:00:00+00:00,35974.98828125,35989.97265625,35923.2421875,35950.3515625,35950.3515625,0
2022-05-07 17:00:00+00:00,35971.6796875,35971.6796875,35901.125,35903.45703125,35903.45703125,0
2022-05-07 18:00:00+00:00,35904.08984375,35993.046875,35893.01171875,35922.51171875,35922.51171875,0
2022-05-07 19:00:00+00:00,35924.72265625,35941.18359375,35886.50390625,35886.83203125,35886.83203125,0
2022-05-07 20:00:00+00:00,35885.66796875,35885.66796875,35771.03125,35812.59765625,35812.59765625,58193920
2022-05-07 21:00:00+00:00,35797.51171875,35811.64453125,35251.19140625,35251.19140625,35251.19140625,1159534592
2022-05-07 22:00:00+00:00,35106.3671875,35280.32421875,34944.42578125,35065.07421875,35065.07421875,1669146624
2022-05-07 23:00:00+00:00,35039.8203125,35631.07421875,35039.8203125,35516.6015625,35516.6015625,1894981632
2022-05-08 00:00:00+00:00,35490.53515625,35493.046875,35196.37109375,35196.37109375,35196.37109375,534992896
2022-05-08 01:00:00+00:00,35191.53125,35239.375,34895.234375,34919.99609375,34919.99609375,1229897728
2022-05-08 02:00:00+00:00,34884.4453125,34905.96875,34519.0078125,34608.6484375,34608.6484375,2694017024
2022-05-08 03:00:00+00:00,34601.68359375,34613.7578125,34387.1640625,34500.57421875,34500.57421875,1889955840
2022-05-08 04:00:00+00:00,34505.46484375,34661.27734375,34480.796875,34480.796875,34480.796875,676243456
2022-05-08 05:00:00+00:00,34475.62890625,34475.62890625,34378.04296875,34448.20703125,34448.20703125,449785856
2022-05-08 06:00:00+00:00,34451.60546875,34863.54296875,34451.60546875,34791.96484375,34791.96484375,989079552
2022-05-08 07:00:00+00:00,34784.9765625,34873.6328125,34656.6875,34656.6875,34656.6875,228511744
2022-05-08 08:00:00+00:00,34654.8046875,34701.3203125,34553.6640625,34693.17578125,34693.17578125,269803520
2022-05-08 09:00:00+00:00,34692.8203125,34699.921875,34569.8046875,34590.08203125,34590.08203125,211535872
2022-05-08 10:00:00+00:00,34590.1328125,34777.4453125,34565.53125,34736.70703125,34736.70703125,466087936
2022-05-08 11:00:00+00:00,34750.26171875,34834.5,34734.19140625,34783.015625,34783.015625,277211136
2022-05-08 12:00:00+00:00,34790.1796875,34818.76171875,34632.125,34644.0546875,34644.0546875,145690624
2022-05-08 13:00:00+00:00,34645.78125,34661.25,34443.84375,34443.84375,34443.84375,341708800
2022-05-08 14:00:00+00:00,34445.27734375,34552.015625,34395.13671875,34466.62109375,34466.62109375,1075826688
2022-05-08 15:00:00+00:00,34465.38671875,34585.78125,34434.109375,34435.30859375,34435.30859375,442241024
2022-05-08 16:00:00+00:00,34431.90234375,34527.36328125,34380.65234375,34418.7890625,34418.7890625,0
2022-05-08 17:00:00+00:00,34412.33203125,34412.33203125,33878.96484375,34058.91015625,34058.91015625,3371044864
2022-05-08 18:00:00+00:00,34071.0,34566.7421875,33932.23828125,34516.59375,34516.59375,1475506176
2022-05-08 19:00:00+00:00,34514.7734375,34672.2734375,34513.02734375,34589.09765625,34589.09765625,523493376
2022-05-08 20:00:00+00:00,34593.2265625,34600.48046875,34309.77734375,34309.77734375,34309.77734375,280842240
2022-05-08 21:00:00+00:00,34296.3203125,34461.84765625,34286.6953125,34459.99609375,34459.99609375,0
2022-05-08 22:00:00+00:00,34461.640625,34461.640625,34155.91796875,34298.51171875,34298.51171875,0
2022-05-08 23:00:00+00:00,34295.76953125,34295.76953125,33979.34375,34026.7421875,34026.7421875,0
2022-05-09 00:00:00+00:00,34060.015625,34191.234375,34039.796875,34169.18359375,34169.18359375,281997312
2022-05-09 01:00:00+00:00,34162.78125,34222.07421875,34083.22265625,34088.24609375,34088.24609375,0
2022-05-09 02:00:00+00:00,34087.44921875,34087.44921875,33393.61328125,33422.03515625,33422.03515625,183775232
2022-05-09 03:00:00+00:00,33473.32421875,33771.390625,33447.359375,33611.7734375,33611.7734375,391393280
2022-05-09 04:00:00+00:00,33582.140625,33796.6953125,33558.6328125,33673.3828125,33673.3828125,0
2022-05-09 05:00:00+00:00,33672.86328125,33716.31640625,33511.34765625,33527.7109375,33527.7109375,0
2022-05-09 06:00:00+00:00,33525.33984375,33567.8359375,33407.70703125,33564.24609375,33564.24609375,242663424
2022-05-09 07:00:00+00:00,33562.640625,33710.484375,33549.45703125,33559.95703125,33559.95703125,302895104
2022-05-09 08:00:00+00:00,33546.53515625,33623.9453125,33247.55078125,33623.9453125,33623.9453125,939843584
2022-05-09 09:00:00+00:00,33639.11328125,33709.921875,33473.90625,33478.03125,33478.03125,581332992
2022-05-09 10:00:00+00:00,33477.58984375,33518.58203125,32834.953125,32834.953125,32834.953125,2226618368
2022-05-09 11:00:00+00:00,32856.25,33103.40625,32813.30859375,33097.5625,33097.5625,2223607808
2022-05-09 12:00:00+00:00,33114.06640625,33114.06640625,32938.5390625,32960.546875,32960.546875,958779392
2022-05-09 13:00:00+00:00,32950.87109375,33312.8046875,32778.8671875,33015.81640625,33015.81640625,2745868288
2022-05-09 14:00:00+00:00,33038.50390625,33062.78515625,32593.544921875,32593.544921875,32593.544921875,1393500160
2022-05-09 15:00:00+00:00,32590.642578125,32656.9140625,32185.0703125,32368.76171875,32368.76171875,2080280576
2022-05-09 16:00:00+00:00,32356.78515625,32518.533203125,31715.830078125,31750.67578125,31750.67578125,0
2022-05-09 17:00:00+00:00,31777.720703125,31841.767578125,31277.314453125,31449.513671875,31449.513671875,2188156928
2022-05-09 18:00:00+00:00,31433.27734375,31453.02734375,30556.705078125,30969.93359375,30969.93359375,3748962304
2022-05-09 19:00:00+00:00,30924.197265625,30924.197265625,30525.0625,30880.02734375,30880.02734375,3086729216
2022-05-09 20:00:00+00:00,30956.51171875,31781.4609375,30853.384765625,31177.9921875,31177.9921875,3564036096
2022-05-09 21:00:00+00:00,31158.87890625,31456.41015625,31010.033203125,31048.416015625,31048.416015625,1490214912
2022-05-09 22:00:00+00:00,31032.59765625,31274.435546875,30822.6171875,31153.958984375,31153.958984375,1331339264
2022-05-09 23:00:00+00:00,31148.8046875,31202.19921875,30328.443359375,30328.443359375,30328.443359375,963010560
2022-05-10 00:00:00+00:00,30273.654296875,30729.65234375,29944.802734375,30574.744140625,30574.744140625,4945887232
2022-05-10 01:00:00+00:00,30716.390625,31278.740234375,30716.390625,31006.6328125,31006.6328125,3549257728
2022-05-10 02:00:00+00:00,30985.236328125,31342.458984375,30856.107421875,31129.55859375,31129.55859375,198950912
2022-05-10 03:00:00+00:00,31119.958984375,31119.958984375,30729.46875,30755.751953125,30755.751953125,0
2022-05-10 04:00:00+00:00,30740.20703125,31236.1796875,30686.078125,31236.1796875,31236.1796875,2294300672
2022-05-10 05:00:00+00:00,31222.73828125,31914.58984375,31222.73828125,31826.623046875,31826.623046875,3010379776
2022-05-10 06:00:00+00:00,31833.951171875,32596.30859375,31833.951171875,32213.005859375,32213.005859375,2946220032
2022-05-10 07:00:00+00:00,32206.255859375,32208.775390625,31775.607421875,31775.607421875,31775.607421875,680198144
2022-05-10 08:00:00+00:00,31766.115234375,31929.216796875,31648.099609375,31800.7265625,31800.7265625,812384256
2022-05-10 09:00:00+00:00,31786.732421875,31886.744140625,31472.3359375,31472.3359375,31472.3359375,595746816
2022-05-10 10:00:00+00:00,31478.724609375,31531.689453125,31388.73046875,31390.9453125,31390.9453125,0
2022-05-10 11:00:00+00:00,31388.57421875,31755.986328125,31349.265625,31666.185546875,31666.185546875,312516608
2022-05-10 12:00:00+00:00,31664.0625,32186.146484375,31585.0390625,32183.595703125,32183.595703125,1631010816
2022-05-10 13:00:00+00:00,32181.10546875,32242.150390625,31661.65234375,31798.50390625,31798.50390625,0
2022-05-10 14:00:00+00:00,31808.7265625,32023.013671875,31041.962890625,31091.34765625,31091.34765625,0
2022-05-10 15:00:00+00:00,31106.41796875,31453.908203125,30996.416015625,31282.61328125,31282.61328125,778772480
2022-05-10 16:00:00+00:00,31294.951171875,31390.7265625,31107.337890625,31200.587890625,31200.587890625,0
2022-05-10 17:00:00+00:00,31190.548828125,31760.080078125,31190.548828125,31668.078125,31668.078125,0
2022-05-10 18:00:00+00:00,31662.89453125,31747.68359375,31506.1953125,31631.3671875,31631.3671875,0
2022-05-10 19:00:00+00:00,31619.544921875,31651.44140625,31298.654296875,31388.423828125,31388.423828125,0
2022-05-10 20:00:00+00:00,31392.576171875,31392.576171875,30997.859375,31002.318359375,31002.318359375,0
2022-05-10 21:00:00+00:00,30998.126953125,31113.79296875,30384.548828125,30384.548828125,30384.548828125,0
2022-05-10 22:00:00+00:00,30382.63671875,30848.734375,30320.798828125,30848.734375,30848.734375,1264676864
2022-05-10 23:00:00+00:00,30812.994140625,31177.826171875,30773.228515625,31012.92578125,31012.92578125,0
2022-05-11 00:00:00+00:00,31020.47265625,31304.05078125,30872.2890625,31141.50390625,31141.50390625,0
2022-05-11 01:00:00+00:00,31054.921875,31084.392578125,30804.58203125,30860.91015625,30860.91015625,0
2022-05-11 02:00:00+00:00,30844.251953125,31438.876953125,30726.029296875,31417.984375,31417.984375,166170624
2022-05-11 03:00:00+00:00,31467.078125,31579.220703125,31218.634765625,31240.228515625,31240.228515625,0
2022-05-11 04:00:00+00:00,31231.6328125,31348.888671875,31129.6640625,31237.875,31237.875,0
2022-05-11 05:00:00+00:00,31221.828125,31732.447265625,31114.6015625,31448.08984375,31448.08984375,639524864
2022-05-11 06:00:00+00:00,31458.595703125,31471.517578125,30620.966796875,30620.966796875,30620.966796875,0
2022-05-11 07:00:00+00:00,30579.18359375,30705.921875,30330.5625,30446.466796875,30446.466796875,1542201344
2022-05-11 08:00:00+00:00,30455.015625,31167.39453125,30455.015625,31167.39453125,31167.39453125,2369462272
2022-05-11 09:00:00+00:00,31197.576171875,31657.888671875,31129.681640625,31657.888671875,31657.888671875,1572859904
2022-05-11 10:00:00+00:00,31668.4609375,31988.1171875,31620.748046875,31886.1875,31886.1875,944545792
2022-05-11 11:00:00+00:00,31868.296875,31868.296875,31515.796875,31528.80859375,31528.80859375,0
2022-05-11 12:00:00+00:00,31511.640625,31692.171875,29367.916015625,29367.916015625,29367.916015625,1592180736
2022-05-11 13:00:00+00:00,29382.705078125,31311.060546875,29323.23046875,30901.86328125,30901.86328125,8588935168
2022-05-11 14:00:00+00:00,31126.642578125,31670.271484375,30852.79296875,31533.556640625,31533.556640625,4080492544
2022-05-11 15:00:00+00:00,31708.662109375,31708.662109375,30888.966796875,30916.451171875,30916.451171875,0
2022-05-11 16:00:00+00:00,30951.1015625,31068.64453125,30277.509765625,30277.509765625,30277.509765625,0
2022-05-11 17:00:00+00:00,30311.638671875,30311.638671875,29570.349609375,29832.3984375,29832.3984375,755363840
2022-05-11 18:00:00+00:00,29838.40234375,30154.96875,29813.322265625,29858.328125,29858.328125,530739200
2022-05-11 19:00:00+00:00,29860.462890625,29956.939453125,29321.2578125,29387.359375,29387.359375,526880768
2022-05-11 20:00:00+00:00,29378.609375,29480.75390625,28494.85546875,28500.80078125,28500.80078125,1226346496
2022-05-11 21:00:00+00:00,28506.791015625,29068.12109375,28170.412109375,28903.681640625,28903.681640625,3036045312
2022-05-11 22:00:00+00:00,28952.107421875,29141.181640625,28594.466796875,28876.376953125,28876.376953125,423026688
2022-05-11 23:00:00+00:00,28878.71875,28963.2421875,28670.60546875,28936.25390625,28936.25390625,80838656
2022-05-12 00:00:00+00:00,28936.734375,29989.203125,28936.734375,29905.279296875,29905.279296875,2996297728
2022-05-12 01:00:00+00:00,29812.908203125,29921.154296875,29286.462890625,29286.462890625,29286.462890625,0
2022-05-12 02:00:00+00:00,29260.1015625,29314.30078125,28779.615234375,28801.76171875,28801.76171875,0
2022-05-12 03:00:00+00:00,28793.291015625,28881.958984375,28425.4296875,28425.4296875,28425.4296875,431996928
2022-05-12 04:00:00+00:00,28433.470703125,28433.470703125,27382.326171875,27647.935546875,27647.935546875,2653216768
2022-05-12 05:00:00+00:00,27653.6953125,27693.544921875,26766.7890625,26766.7890625,26766.7890625,1276444672
2022-05-12 06:00:00+00:00,26818.333984375,27470.744140625,26759.84765625,26759.84765625,26759.84765625,2745581568
2022-05-12 07:00:00+00:00,26724.7578125,28216.359375,26350.490234375,27966.919921875,27966.919921875,5486149632
2022-05-12 08:00:00+00:00,27938.609375,27984.880859375,27352.44921875,27804.671875,27804.671875,622518272
2022-05-12 09:00:00+00:00,27819.166015625,28130.42578125,27696.44140625,27798.595703125,27798.595703125,314023936
2022-05-12 10:00:00+00:00,27811.0390625,28517.423828125,27608.849609375,28413.841796875,28413.841796875,1903386624
2022-05-12 11:00:00+00:00,28429.80078125,28954.7734375,28288.681640625,28310.15234375,28310.15234375,494960640
2022-05-12 12:00:00+00:00,28405.771484375,28488.34375,27958.2265625,28411.1875,28411.1875,0
2022-05-12 13:00:00+00:00,28404.82421875,28538.076171875,27949.6015625,28207.548828125,28207.548828125,0
2022-05-12 14:00:00+00:00,28169.794921875,29400.7421875,28019.8203125,29400.7421875,29400.7421875,2771902464
2022-05-12 15:00:00+00:00,29408.537109375,29649.58203125,29085.171875,29085.171875,29085.171875,0
2022-05-12 16:00:00+00:00,29067.603515625,29761.673828125,28962.896484375,29695.546875,29695.546875,0
2022-05-12 17:00:00+00:00,29668.107421875,29680.23046875,28662.541015625,28670.439453125,28670.439453125,0
2022-05-12 18:00:00+00:00,28650.513671875,28707.81640625,28238.1796875,28267.072265625,28267.072265625,0
2022-05-12 19:00:00+00:00,28300.83984375,28710.650390625,28287.90625,28682.978515625,28682.978515625,261160960
2022-05-12 20:00:00+00:00,28687.6015625,28800.52734375,28519.837890625,28614.220703125,28614.220703125,0
2022-05-12 21:00:00+00:00,28613.802734375,28613.802734375,28031.779296875,28399.220703125,28399.220703125,0
2022-05-12 22:00:00+00:00,28400.669921875,28645.552734375,28369.6484375,28596.6953125,28596.6953125,0
2022-05-12 23:00:00+00:00,28636.87109375,29181.05859375,28636.87109375,29063.31640625,29063.31640625,571346944
2022-05-13 00:00:00+00:00,29030.91015625,29428.41015625,28782.330078125,29428.41015625,29428.41015625,189100032
2022-05-13 01:00:00+00:00,29465.81640625,29602.939453125,29260.662109375,29475.982421875,29475.982421875,0
2022-05-13 02:00:00+00:00,29470.33203125,30023.140625,29447.298828125,29979.68359375,29979.68359375,1103368192
2022-05-13 03:00:00+00:00,29997.8203125,30628.052734375,29997.8203125,30628.052734375,30628.052734375,1939316736
2022-05-13 04:00:00+00:00,30595.001953125,30595.001953125,30314.9375,30442.2265625,30442.2265625,0
2022-05-13 05:00:00+00:00,30437.140625,30921.2734375,30406.033203125,30586.404296875,30586.404296875,0
2022-05-13 06:00:00+00:00,30564.626953125,30598.265625,30383.83203125,30383.83203125,30383.83203125,45654200320
2022-05-13 07:00:00+00:00,30391.279296875,30396.634765625,30210.046875,30210.046875,30210.046875,0
2022-05-13 08:00:00+00:00,30208.259765625,30371.984375,30172.748046875,30295.466796875,30295.466796875,0
2022-05-13 09:00:00+00:00,30311.125,30665.77734375,30311.125,30418.2890625,30418.2890625,0
2022-05-13 10:00:00+00:00,30429.43359375,30473.81640625,30207.30859375,30473.81640625,30473.81640625,0
2022-05-13 11:00:00+00:00,30463.71875,30626.30078125,30299.6875,30626.30078125,30626.30078125,0
2022-05-13 12:00:00+00:00,30620.74609375,30736.8984375,30489.65234375,30644.2109375,30644.2109375,0
2022-05-13 13:00:00+00:00,30687.013671875,30746.068359375,30434.6953125,30746.068359375,30746.068359375,0
2022-05-13 14:00:00+00:00,30738.625,30924.802734375,30659.078125,30759.517578125,30759.517578125,0
2022-05-13 15:00:00+00:00,30756.1015625,30756.1015625,30333.8671875,30335.58203125,30335.58203125,0
2022-05-13 16:00:00+00:00,30337.330078125,30464.466796875,29871.814453125,29948.12890625,29948.12890625,0
2022-05-13 17:00:00+00:00,29948.38671875,30175.650390625,29712.138671875,29712.138671875,29712.138671875,0
2022-05-13 18:00:00+00:00,29693.255859375,30085.6328125,29503.361328125,30085.6328125,30085.6328125,904507392
2022-05-13 19:00:00+00:00,30079.9765625,30100.427734375,29959.9375,30030.515625,30030.515625,0
2022-05-13 20:00:00+00:00,30035.591796875,30055.470703125,29818.837890625,29819.16796875,29819.16796875,0
2022-05-13 21:00:00+00:00,29793.3125,30031.259765625,29782.142578125,30020.28125,30020.28125,0
2022-05-13 22:00:00+00:00,30020.740234375,30076.87109375,29813.44140625,29817.03125,29817.03125,0
2022-05-13 23:00:00+00:00,29805.9140625,29825.5625,29232.740234375,29260.857421875,29260.857421875,0
2022-05-14 00:00:00+00:00,29285.642578125,29516.82421875,29242.5703125,29484.294921875,29484.294921875,0
2022-05-14 01:00:00+00:00,29481.333984375,29732.322265625,29404.4375,29682.912109375,29682.912109375,0
2022-05-14 02:00:00+00:00,29679.671875,29689.88671875,29540.328125,29540.328125,29540.328125,0
2022-05-14 03:00:00+00:00,29536.330078125,29603.3671875,29490.421875,29519.671875,29519.671875,0
2022-05-14 04:00:00+00:00,29529.947265625,29551.185546875,29234.421875,29252.873046875,29252.873046875,0
2022-05-14 05:00:00+00:00,29265.4375,29458.798828125,29265.4375,29438.333984375,29438.333984375,0
2022-05-14 06:00:00+00:00,29439.876953125,29547.5234375,29376.619140625,29490.888671875,29490.888671875,0
2022-05-14 07:00:00+00:00,29489.3203125,29522.8203125,29406.55078125,29406.55078125,29406.55078125,0
2022-05-14 08:00:00+00:00,29406.8984375,29525.873046875,29366.201171875,29525.873046875,29525.873046875,810414080
2022-05-14 09:00:00+00:00,29512.630859375,29538.154296875,29377.751953125,29393.482421875,29393.482421875,0
2022-05-14 10:00:00+00:00,29411.458984375,29448.9609375,29255.708984375,29262.01171875,29262.01171875,0
2022-05-14 11:00:00+00:00,29273.685546875,29316.130859375,28860.791015625,29052.607421875,29052.607421875,516730880
2022-05-14 12:00:00+00:00,29031.044921875,29160.294921875,28974.953125,29071.865234375,29071.865234375,0
2022-05-14 13:00:00+00:00,29064.525390625,29093.451171875,28845.029296875,28864.546875,28864.546875,0
2022-05-14 14:00:00+00:00,28851.259765625,28903.38671875,28717.81640625,28855.5078125,28855.5078125,0
2022-05-14 15:00:00+00:00,28892.796875,29006.921875,28786.052734375,28796.248046875,28796.248046875,0
2022-05-14 16:00:00+00:00,28796.609375,29473.998046875,28702.91015625,29378.89453125,29378.89453125,0
2022-05-14 17:00:00+00:00,29364.845703125,29507.26171875,29274.783203125,29494.62109375,29494.62109375,0
2022-05-14 18:00:00+00:00,29564.787109375,29820.47265625,29530.1875,29530.1875,29530.1875,0
2022-05-14 19:00:00+00:00,29529.50390625,29554.73828125,29309.373046875,29341.044921875,29341.044921875,0
2022-05-14 20:00:00+00:00,29342.16015625,29539.37890625,29328.826171875,29351.884765625,29351.884765625,0
2022-05-14 21:00:00+00:00,29352.2578125,29742.431640625,29352.2578125,29697.513671875,29697.513671875,330692608
2022-05-14 22:00:00+00:00,29690.609375,30155.384765625,29588.423828125,30155.384765625,30155.384765625,679632896
2022-05-14 23:00:00+00:00,30157.41015625,30189.833984375,29955.23046875,30129.1875,30129.1875,0
2022-05-15 00:00:00+00:00,30098.5859375,30168.94140625,29940.748046875,29941.38671875,29941.38671875,0
2022-05-15 01:00:00+00:00,29939.037109375,29947.04296875,29827.138671875,29938.69140625,29938.69140625,0
2022-05-15 02:00:00+00:00,29925.47265625,30002.42578125,29754.25390625,29820.52734375,29820.52734375,0
2022-05-15 03:00:00+00:00,29817.0390625,29839.376953125,29608.455078125,29696.6328125,29696.6328125,0
2022-05-15 04:00:00+00:00,29703.21484375,29755.912109375,29567.00390625,29609.8984375,29609.8984375,0
2022-05-15 05:00:00+00:00,29608.99609375,29774.5625,29527.740234375,29774.5625,29774.5625,0
2022-05-15 06:00:00+00:00,29774.130859375,29851.83984375,29728.8671875,29851.83984375,29851.83984375,88301568
2022-05-15 07:00:00+00:00,29869.61328125,29949.43359375,29802.869140625,29805.578125,29805.578125,265869312
2022-05-15 08:00:00+00:00,29805.94921875,29835.734375,29588.943359375,29608.087890625,29608.087890625,0
2022-05-15 09:00:00+00:00,29590.353515625,29740.037109375,29559.185546875,29733.865234375,29733.865234375,99428352
2022-05-15 10:00:00+00:00,29736.947265625,29826.611328125,29602.421875,29826.611328125,29826.611328125,0
2022-05-15 11:00:00+00:00,29885.88671875,30231.62109375,29817.2109375,30181.71875,30181.71875,0
2022-05-15 12:00:00+00:00,30271.359375,30446.322265625,30217.494140625,30269.876953125,30269.876953125,629551104
2022-05-15 13:00:00+00:00,30278.84765625,30333.990234375,30122.619140625,30156.900390625,30156.900390625,0
2022-05-15 14:00:00+00:00,30156.029296875,30159.73046875,29851.748046875,29924.376953125,29924.376953125,0
2022-05-15 15:00:00+00:00,29933.392578125,30095.12890625,29878.5546875,29931.7421875,29931.7421875,68794368
2022-05-15 16:00:00+00:00,29938.224609375,30212.501953125,29938.224609375,30188.3515625,30188.3515625,0
2022-05-15 17:00:00+00:00,30183.720703125,30230.298828125,30000.05859375,30005.814453125,30005.814453125,0
2022-05-15 18:00:00+00:00,30001.376953125,30309.662109375,29961.400390625,30270.212890625,30270.212890625,0
2022-05-15 19:00:00+00:00,30268.70703125,30387.134765625,30198.154296875,30387.134765625,30387.134765625,25784320
2022-05-15 20:00:00+00:00,30399.626953125,30996.484375,30363.90625,30984.67578125,30984.67578125,1689853952
2022-05-15 21:00:00+00:00,30999.408203125,31049.2578125,30877.177734375,31043.873046875,31043.873046875,310945792
2022-05-15 22:00:00+00:00,31035.16015625,31266.232421875,31035.16015625,31093.5703125,31093.5703125,325541888
2022-05-15 23:00:00+00:00,31087.390625,31308.19140625,31048.1484375,31308.19140625,31308.19140625,0
2022-05-16 00:00:00+00:00,31304.375,31305.341796875,31046.259765625,31070.298828125,31070.298828125,92610560
2022-05-16 01:00:00+00:00,31081.314453125,31097.66015625,30732.6640625,30743.236328125,30743.236328125,341553152
2022-05-16 02:00:00+00:00,30745.744140625,30745.744140625,30405.509765625,30472.552734375,30472.552734375,1912709120
2022-05-16 03:00:00+00:00,30476.4921875,30482.537109375,30246.97265625,30301.228515625,30301.228515625,145342464
2022-05-16 04:00:00+00:00,30303.017578125,30388.248046875,30239.962890625,30340.087890625,30340.087890625,352811008
2022-05-16 05:00:00+00:00,30343.677734375,30430.07421875,30292.326171875,30298.681640625,30298.681640625,0
2022-05-16 06:00:00+00:00,30297.455078125,30297.455078125,29481.95703125,29522.140625,29522.140625,1169684480
2022-05-16 07:00:00+00:00,29531.51953125,29629.919921875,29412.576171875,29557.9375,29557.9375,470116352
2022-05-16 08:00:00+00:00,29566.158203125,29809.24609375,29566.158203125,29783.537109375,29783.537109375,464801792
2022-05-16 09:00:00+00:00,29784.111328125,29784.111328125,29522.18359375,29663.8359375,29663.8359375,362487808
2022-05-16 10:00:00+00:00,29649.130859375,30113.357421875,29580.28125,30104.53515625,30104.53515625,1253492736
2022-05-16 11:00:00+00:00,30123.58203125,30123.58203125,29954.171875,29958.734375,29958.734375,0
2022-05-16 12:00:00+00:00,29957.16015625,30115.6796875,29640.0390625,29898.724609375,29898.724609375,684955648
2022-05-16 13:00:00+00:00,29889.97265625,30022.361328125,29604.845703125,29636.853515625,29636.853515625,882823168
2022-05-16 14:00:00+00:00,29595.19140625,29773.345703125,29530.60546875,29558.099609375,29558.099609375,493094912
2022-05-16 15:00:00+00:00,29527.046875,29665.94140625,29423.486328125,29665.94140625,29665.94140625,816097280
2022-05-16 16:00:00+00:00,29661.66796875,29671.73046875,29251.884765625,29259.51171875,29259.51171875,0
2022-05-16 17:00:00+00:00,29272.197265625,29720.53125,29272.197265625,29699.76171875,29699.76171875,853057536
2022-05-16 18:00:00+00:00,29697.478515625,29922.326171875,29686.041015625,29883.8203125,29883.8203125,350447616
2022-05-16 19:00:00+00:00,29889.603515625,29914.603515625,29596.2890625,29597.875,29597.875,107335680
2022-05-16 20:00:00+00:00,29603.017578125,29850.4296875,29581.3515625,29850.4296875,29850.4296875,0
